accelerometer,gyroscope,overall_angle,time
"{'x': -9.184157568359375, 'y': -2.212242333984375, 'z': -1.838746875}","{'x': -1.2290076335877862, 'y': -0.20610687022900764, 'z': -0.9389312977099237}",82.87377071518065,2025-04-17 22:23:14.617664
"{'x': -9.294290844726563, 'y': -2.2074539306640624, 'z': -1.9776105712890624}","{'x': -1.2900763358778626, 'y': -0.20610687022900764, 'z': -0.9541984732824428}",82.87212866973783,2025-04-17 22:23:24.624004
"{'x': -9.217676391601563, 'y': -2.27927998046875, 'z': -1.898601916503906}","{'x': -1.366412213740458, 'y': -0.19083969465648856, 'z': -0.9694656488549618}",82.90627476550253,2025-04-17 22:23:34.630332
"{'x': -9.246406811523437, 'y': -2.1691467041015624, 'z': -1.8171990600585937}","{'x': -1.0229007633587786, 'y': -0.17557251908396945, 'z': -1.0305343511450382}",82.83997409110904,2025-04-17 22:23:44.636787
"{'x': -9.210493786621093, 'y': -2.2601263671875, 'z': -1.89620771484375}","{'x': -1.3206106870229009, 'y': -0.05343511450381679, 'z': -0.9618320610687023}",82.922530556787,2025-04-17 22:23:54.643230
"{'x': -9.2320416015625, 'y': -2.1715409057617188, 'z': -1.905784521484375}","{'x': -1.3435114503816794, 'y': -0.29770992366412213, 'z': -1.0229007633587786}",82.89939305376178,2025-04-17 22:24:04.649577
"{'x': -9.260772021484375, 'y': -2.157175695800781, 'z': -1.7094599853515624}","{'x': -1.297709923664122, 'y': -0.1297709923664122, 'z': -1.16793893129771}",82.95092801131584,2025-04-17 22:24:14.664887
"{'x': -9.244012609863281, 'y': -2.2098481323242187, 'z': -1.946485949707031}","{'x': -1.2442748091603053, 'y': -0.05343511450381679, 'z': -1.099236641221374}",83.00368671620211,2025-04-17 22:24:24.671600
"{'x': -9.191340173339842, 'y': -2.1499930908203124, 'z': -1.915361328125}","{'x': -1.1374045801526718, 'y': -0.08396946564885496, 'z': -1.0}",83.0079044597592,2025-04-17 22:24:34.679231
"{'x': -9.196128576660156, 'y': -2.185906115722656, 'z': -1.946485949707031}","{'x': -1.2442748091603053, 'y': -0.2748091603053435, 'z': -1.1068702290076335}",82.95786917290273,2025-04-17 22:24:44.685580
"{'x': -9.220070593261719, 'y': -2.2266075439453124, 'z': -1.8842367065429686}","{'x': -1.282442748091603, 'y': -0.04580152671755725, 'z': -0.9083969465648855}",83.03006137034383,2025-04-17 22:24:54.691914
"{'x': -9.234435803222656, 'y': -2.1619640991210938, 'z': -1.8243816650390623}","{'x': -1.1526717557251909, 'y': -0.2900763358778626, 'z': -1.0}",82.95100351037745,2025-04-17 22:25:04.698261
"{'x': -9.234435803222656, 'y': -2.147598889160156, 'z': -1.9680337646484374}","{'x': -1.2595419847328244, 'y': -0.37404580152671757, 'z': -0.916030534351145}",82.86096207930728,2025-04-17 22:25:14.704704
"{'x': -9.17458076171875, 'y': -2.1715409057617188, 'z': -1.9895815795898437}","{'x': -1.2595419847328244, 'y': -0.08396946564885496, 'z': -1.0687022900763359}",82.90289338597904,2025-04-17 22:25:24.711135
"{'x': -9.203311181640624, 'y': -2.1739351074218747, 'z': -1.8818425048828125}","{'x': -1.2748091603053435, 'y': -0.08396946564885496, 'z': -1.0229007633587786}",82.95633111993253,2025-04-17 22:25:34.717465
"{'x': -9.047688073730468, 'y': -2.2194249389648437, 'z': -1.898601916503906}","{'x': -1.366412213740458, 'y': -0.08396946564885496, 'z': -0.9007633587786259}",83.03530286977279,2025-04-17 22:25:44.723950
"{'x': -9.342174877929686, 'y': -2.1978771240234374, 'z': -1.879448303222656}","{'x': -1.1068702290076335, 'y': -0.32061068702290074, 'z': -0.8625954198473282}",82.92510047551647,2025-04-17 22:25:54.739303
"{'x': -9.165003955078124, 'y': -2.2002713256835937, 'z': -1.8171990600585937}","{'x': -1.2366412213740459, 'y': -0.022900763358778626, 'z': -1.0916030534351144}",82.99699797356432,2025-04-17 22:26:04.746312
"{'x': -9.203311181640624, 'y': -2.2098481323242187, 'z': -1.9416975463867185}","{'x': -1.2061068702290076, 'y': -0.2824427480916031, 'z': -1.083969465648855}",82.9315776349075,2025-04-17 22:26:14.752642
"{'x': -9.2320416015625, 'y': -2.1883003173828124, 'z': -1.89620771484375}","{'x': -1.3129770992366412, 'y': -0.12213740458015267, 'z': -1.099236641221374}",82.97892678178587,2025-04-17 22:26:24.758990
"{'x': -9.193734375, 'y': -2.214636535644531, 'z': -1.9584569580078124}","{'x': -1.1526717557251909, 'y': -0.007633587786259542, 'z': -1.0610687022900764}",83.02078413353385,2025-04-17 22:26:34.765339
"{'x': -9.150638745117186, 'y': -2.1811177124023438, 'z': -1.898601916503906}","{'x': -1.1297709923664123, 'y': -0.3816793893129771, 'z': -1.1526717557251909}",82.88670695921421,2025-04-17 22:26:44.771796
"{'x': -9.17458076171875, 'y': -2.1547814941406247, 'z': -1.879448303222656}","{'x': -1.3282442748091603, 'y': -0.16793893129770993, 'z': -1.0381679389312977}",82.91935897849247,2025-04-17 22:26:54.778243
"{'x': -9.188945971679686, 'y': -2.2098481323242187, 'z': -1.8243816650390623}","{'x': -1.1068702290076335, 'y': -0.29770992366412213, 'z': -1.16793893129771}",82.8233254882319,2025-04-17 22:27:04.784581
"{'x': -9.212887988281249, 'y': -2.1547814941406247, 'z': -1.886630908203125}","{'x': -1.251908396946565, 'y': -0.2595419847328244, 'z': -1.0305343511450382}",82.7905419703017,2025-04-17 22:27:14.790905
"{'x': -9.042899670410156, 'y': -2.205059729003906, 'z': -1.908178723144531}","{'x': -1.282442748091603, 'y': -0.1984732824427481, 'z': -0.8549618320610687}",82.79242893544526,2025-04-17 22:27:24.806229
"{'x': -9.234435803222656, 'y': -2.231395947265625, 'z': -1.85790048828125}","{'x': -1.1374045801526718, 'y': -0.183206106870229, 'z': -1.0610687022900764}",82.75966186140083,2025-04-17 22:27:34.813071
"{'x': -9.198522778320312, 'y': -2.1835119140624997, 'z': -1.8459294799804686}","{'x': -1.1908396946564885, 'y': -0.21374045801526717, 'z': -0.9312977099236641}",82.7314727477222,2025-04-17 22:27:44.819524
"{'x': -9.181763366699219, 'y': -2.1643583007812497, 'z': -1.915361328125}","{'x': -1.2213740458015268, 'y': -0.3053435114503817, 'z': -1.1374045801526718}",82.66734002728307,2025-04-17 22:27:54.825899
"{'x': -9.145850341796875, 'y': -2.157175695800781, 'z': -1.927332336425781}","{'x': -1.16793893129771, 'y': -0.15267175572519084, 'z': -0.7404580152671756}",82.65558589549585,2025-04-17 22:28:04.832240
"{'x': -9.337386474609374, 'y': -2.205059729003906, 'z': -1.9129671264648436}","{'x': -1.366412213740458, 'y': -0.4351145038167939, 'z': -0.9847328244274809}",82.58320458127052,2025-04-17 22:28:14.838578
"{'x': -9.220070593261719, 'y': -2.1835119140624997, 'z': -1.886630908203125}","{'x': -1.2366412213740459, 'y': -0.13740458015267176, 'z': -1.0229007633587786}",82.60607152231928,2025-04-17 22:28:24.854278
"{'x': -9.205705383300781, 'y': -2.1811177124023438, 'z': -1.7908628417968748}","{'x': -1.0916030534351144, 'y': -0.16030534351145037, 'z': -1.2595419847328244}",82.57650813533441,2025-04-17 22:28:34.861115
"{'x': -9.241618408203124, 'y': -2.2074539306640624, 'z': -1.848323681640625}","{'x': -1.099236641221374, 'y': -0.3816793893129771, 'z': -0.9770992366412213}",82.44568840086447,2025-04-17 22:28:44.867603
"{'x': -9.2320416015625, 'y': -2.032677209472656, 'z': -1.9297265380859374}","{'x': -1.2366412213740459, 'y': -0.19083969465648856, 'z': -0.9694656488549618}",82.44444949342758,2025-04-17 22:28:54.873970
"{'x': -9.196128576660156, 'y': -2.1835119140624997, 'z': -1.8602946899414061}","{'x': -1.1908396946564885, 'y': -0.3282442748091603, 'z': -1.015267175572519}",82.36928590023585,2025-04-17 22:29:04.880318
"{'x': -9.255983618164063, 'y': -2.1883003173828124, 'z': -1.8555062866210936}","{'x': -1.297709923664122, 'y': -0.2366412213740458, 'z': -0.9694656488549618}",82.37344508870898,2025-04-17 22:29:14.886733
"{'x': -9.176974963378905, 'y': -2.157175695800781, 'z': -1.936909143066406}","{'x': -1.1755725190839694, 'y': -0.10687022900763359, 'z': -1.0534351145038168}",82.39080464255451,2025-04-17 22:29:24.893361
"{'x': -9.198522778320312, 'y': -2.1595698974609374, 'z': -1.8842367065429686}","{'x': -1.0916030534351144, 'y': -0.31297709923664124, 'z': -1.0534351145038168}",82.28992905757111,2025-04-17 22:29:34.899922
"{'x': -9.172186560058593, 'y': -2.29843359375, 'z': -1.7357962036132812}","{'x': -1.251908396946565, 'y': -0.07633587786259542, 'z': -1.0381679389312977}",82.35965256903671,2025-04-17 22:29:44.906315
"{'x': -9.203311181640624, 'y': -2.1787235107421874, 'z': -1.7094599853515624}","{'x': -1.213740458015267, 'y': -0.183206106870229, 'z': -0.9389312977099237}",82.36939452627013,2025-04-17 22:29:54.912736
"{'x': -9.22485899658203, 'y': -2.1691467041015624, 'z': -1.8626888916015625}","{'x': -1.1984732824427482, 'y': -0.25190839694656486, 'z': -0.8702290076335878}",82.33339980103895,2025-04-17 22:30:04.919082
"{'x': -9.196128576660156, 'y': -2.2290017456054687, 'z': -1.8746598999023436}","{'x': -1.183206106870229, 'y': -0.22137404580152673, 'z': -1.083969465648855}",82.30578385414506,2025-04-17 22:30:14.925414
"{'x': -9.220070593261719, 'y': -2.1835119140624997, 'z': -1.8363526733398436}","{'x': -1.083969465648855, 'y': -0.2595419847328244, 'z': -0.8931297709923665}",82.23185769141439,2025-04-17 22:30:24.932929
"{'x': -9.054870678710937, 'y': -2.1978771240234374, 'z': -1.879448303222656}","{'x': -1.083969465648855, 'y': -0.183206106870229, 'z': -1.1908396946564885}",82.18934512429556,2025-04-17 22:30:34.939414
"{'x': -9.227253198242186, 'y': -2.128445275878906, 'z': -1.8411410766601561}","{'x': -1.282442748091603, 'y': -0.3511450381679389, 'z': -1.1984732824427482}",82.14033452551686,2025-04-17 22:30:44.945756
"{'x': -9.088389501953124, 'y': -2.0446482177734375, 'z': -1.8818425048828125}","{'x': -1.3282442748091603, 'y': -0.183206106870229, 'z': -1.0763358778625953}",82.1797113635646,2025-04-17 22:30:54.952089
"{'x': -9.212887988281249, 'y': -2.2194249389648437, 'z': -1.7956512451171873}","{'x': -1.3282442748091603, 'y': -0.1297709923664122, 'z': -1.0534351145038168}",82.24944068177236,2025-04-17 22:31:04.958436
"{'x': -9.33978067626953, 'y': -2.099714855957031, 'z': -1.944091748046875}","{'x': -1.2442748091603053, 'y': -0.16793893129770993, 'z': -1.0687022900763359}",82.26564146270071,2025-04-17 22:31:14.973763
"{'x': -9.188945971679686, 'y': -2.1643583007812497, 'z': -1.8459294799804686}","{'x': -1.2748091603053435, 'y': -0.3282442748091603, 'z': -1.1145038167938932}",82.22223902554711,2025-04-17 22:31:24.981431
"{'x': -9.181763366699219, 'y': -2.176329309082031, 'z': -1.8148048583984373}","{'x': -1.3206106870229009, 'y': 1.9389312977099236, 'z': -1.1221374045801527}",83.23604490619199,2025-04-17 22:31:34.987873
"{'x': -9.188945971679686, 'y': -2.1883003173828124, 'z': -1.8722656982421875}","{'x': -1.0763358778625953, 'y': -0.22900763358778625, 'z': -1.0534351145038168}",83.15271188193503,2025-04-17 22:31:44.994370
"{'x': -9.217676391601563, 'y': -2.1691467041015624, 'z': -1.908178723144531}","{'x': -1.282442748091603, 'y': -0.2824427480916031, 'z': -1.2061068702290076}",83.11099851318957,2025-04-17 22:31:55.000739
"{'x': -9.117119921875, 'y': -2.152387292480469, 'z': -1.8459294799804686}","{'x': -1.1450381679389312, 'y': -0.061068702290076333, 'z': -0.9694656488549618}",83.13037424906027,2025-04-17 22:32:05.007071
"{'x': -9.244012609863281, 'y': -2.243366955566406, 'z': -1.8459294799804686}","{'x': -1.1755725190839694, 'y': -0.09923664122137404, 'z': -0.9847328244274809}",83.1429744408922,2025-04-17 22:32:15.022382
"{'x': -9.229647399902344, 'y': -2.2026655273437497, 'z': -1.687912170410156}","{'x': -1.4198473282442747, 'y': -0.33587786259541985, 'z': -1.0687022900763359}",83.13472757545564,2025-04-17 22:32:25.029114
"{'x': -9.311050256347656, 'y': -2.2194249389648437, 'z': -1.9895815795898437}","{'x': -1.213740458015267, 'y': -0.12213740458015267, 'z': -0.9389312977099237}",83.14093314752739,2025-04-17 22:32:35.035659
"{'x': -9.17458076171875, 'y': -2.166752502441406, 'z': -1.8315642700195311}","{'x': -1.213740458015267, 'y': -1.9541984732824427, 'z': -1.1221374045801527}",82.31480424459757,2025-04-17 22:32:45.042156
"{'x': -9.150638745117186, 'y': -2.214636535644531, 'z': -1.9033903198242186}","{'x': -0.9541984732824428, 'y': -0.1450381679389313, 'z': -1.083969465648855}",82.24571453514577,2025-04-17 22:32:55.048607
"{'x': -9.210493786621093, 'y': -2.1906945190429687, 'z': -1.8219874633789062}","{'x': -1.2061068702290076, 'y': 0.015267175572519083, 'z': -0.9312977099236641}",82.33940598014523,2025-04-17 22:33:05.054929
"{'x': -9.246406811523437, 'y': -2.1835119140624997, 'z': -1.7860744384765623}","{'x': -1.366412213740458, 'y': -0.1984732824427481, 'z': -0.8549618320610687}",82.38797727772277,2025-04-17 22:33:15.061282
"{'x': -9.22485899658203, 'y': -2.2361843505859373, 'z': -1.8555062866210936}","{'x': -1.366412213740458, 'y': -0.21374045801526717, 'z': -1.1221374045801527}",82.42381852550373,2025-04-17 22:33:25.067617
"{'x': -9.332598071289063, 'y': -2.2098481323242187, 'z': -1.936909143066406}","{'x': -1.2061068702290076, 'y': -0.20610687022900764, 'z': -0.8702290076335878}",82.40685084683868,2025-04-17 22:33:35.082997
"{'x': -9.196128576660156, 'y': -2.1547814941406247, 'z': -1.8531120849609375}","{'x': -1.2442748091603053, 'y': -0.3282442748091603, 'z': -1.1526717557251909}",82.35030261424032,2025-04-17 22:33:45.089826
"{'x': -9.239224206542968, 'y': -2.0470424194335934, 'z': -1.8698714965820311}","{'x': -1.3282442748091603, 'y': -0.2824427480916031, 'z': -1.0229007633587786}",82.34292163348786,2025-04-17 22:33:55.096374
"{'x': -9.30147344970703, 'y': -2.2002713256835937, 'z': -1.9105729248046874}","{'x': -1.183206106870229, 'y': -0.21374045801526717, 'z': -1.015267175572519}",82.31788182027587,2025-04-17 22:34:05.102752
"{'x': -9.344569079589844, 'y': -2.2026655273437497, 'z': -1.7094599853515624}","{'x': -1.213740458015267, 'y': -0.25190839694656486, 'z': -0.9007633587786259}",82.29864133155223,2025-04-17 22:34:15.109112
"{'x': -9.169792358398437, 'y': -2.195482922363281, 'z': -1.8459294799804686}","{'x': -1.2595419847328244, 'y': -0.09923664122137404, 'z': -1.015267175572519}",82.35402550070431,2025-04-17 22:34:25.115445
"{'x': -9.215282189941405, 'y': -2.1619640991210938, 'z': -1.8052280517578123}","{'x': -1.2290076335877862, 'y': -0.32061068702290074, 'z': -1.1221374045801527}",82.30033468740963,2025-04-17 22:34:35.121804
"{'x': -9.196128576660156, 'y': -2.205059729003906, 'z': -1.8507178833007811}","{'x': -1.1374045801526718, 'y': -0.2748091603053435, 'z': -1.0916030534351144}",82.23561619772441,2025-04-17 22:34:45.128135
"{'x': -9.167398156738281, 'y': -2.212242333984375, 'z': -1.886630908203125}","{'x': -1.1221374045801527, 'y': -0.24427480916030533, 'z': -1.1526717557251909}",82.1785301323408,2025-04-17 22:34:55.135657
"{'x': -9.210493786621093, 'y': -2.1260510742187497, 'z': -1.9129671264648436}","{'x': -1.3053435114503817, 'y': -0.31297709923664124, 'z': -0.9312977099236641}",82.14985140870769,2025-04-17 22:35:05.142093
"{'x': -9.325415466308593, 'y': -2.01112939453125, 'z': -1.7190367919921874}","{'x': -1.3587786259541985, 'y': -0.16793893129770993, 'z': -1.0458015267175573}",82.2197022889983,2025-04-17 22:35:15.148518
"{'x': -9.251195214843749, 'y': -2.1906945190429687, 'z': -1.8339584716796873}","{'x': -1.1526717557251909, 'y': -0.17557251908396945, 'z': -0.9236641221374046}",82.20880704276064,2025-04-17 22:35:25.154914
"{'x': -9.34696328125, 'y': -2.2936451904296873, 'z': -1.9632453613281249}","{'x': -1.16793893129771, 'y': -0.0916030534351145, 'z': -1.0}",82.23446078683031,2025-04-17 22:35:35.161221
"{'x': -9.184157568359375, 'y': -2.1404162841796874, 'z': -1.8267758666992187}","{'x': -1.3053435114503817, 'y': -0.29770992366412213, 'z': -1.083969465648855}",82.21676985444732,2025-04-17 22:35:45.167540
"{'x': -9.241618408203124, 'y': -2.1811177124023438, 'z': -1.8435352783203125}","{'x': -1.2061068702290076, 'y': -0.11450381679389313, 'z': -0.9847328244274809}",82.25059533116134,2025-04-17 22:35:55.173887
"{'x': -9.253589416503905, 'y': -2.2553379638671873, 'z': -1.8626888916015625}","{'x': -1.1984732824427482, 'y': 1.900763358778626, 'z': -1.1221374045801527}",83.20542200642502,2025-04-17 22:36:05.180214
"{'x': -9.188945971679686, 'y': -2.2960393920898436, 'z': -1.936909143066406}","{'x': -1.2213740458015268, 'y': -0.29770992366412213, 'z': -1.0229007633587786}",83.13316664491651,2025-04-17 22:36:15.195513
"{'x': -9.222464794921875, 'y': -2.2194249389648437, 'z': -1.89620771484375}","{'x': -1.251908396946565, 'y': -0.21374045801526717, 'z': -1.0916030534351144}",83.11424078283615,2025-04-17 22:36:25.202348
"{'x': -9.042899670410156, 'y': -2.2026655273437497, 'z': -1.8171990600585937}","{'x': -1.1984732824427482, 'y': -1.9541984732824427, 'z': -1.1297709923664123}",82.28219624052852,2025-04-17 22:36:35.208769
"{'x': -9.334992272949219, 'y': -2.1404162841796874, 'z': -1.8124106567382812}","{'x': -1.2366412213740459, 'y': -0.21374045801526717, 'z': -1.1297709923664123}",82.28253637268121,2025-04-17 22:36:45.215200
"{'x': -9.050082275390624, 'y': -2.1883003173828124, 'z': -1.8459294799804686}","{'x': -1.2061068702290076, 'y': -0.2900763358778626, 'z': -0.916030534351145}",82.23188685865162,2025-04-17 22:36:55.222053
"{'x': -9.234435803222656, 'y': -2.2170307373046874, 'z': -1.8435352783203125}","{'x': -1.2671755725190839, 'y': -0.2900763358778626, 'z': -0.816793893129771}",82.20467305076531,2025-04-17 22:37:05.228406
"{'x': -9.196128576660156, 'y': -2.1883003173828124, 'z': -1.8148048583984373}","{'x': -1.1374045801526718, 'y': -0.2824427480916031, 'z': -1.099236641221374}",82.14068193606218,2025-04-17 22:37:15.234744
"{'x': -9.325415466308593, 'y': -2.01112939453125, 'z': -1.8315642700195311}","{'x': -1.2061068702290076, 'y': -0.183206106870229, 'z': -1.1297709923664123}",82.14689010047849,2025-04-17 22:37:25.241047
"{'x': -9.066841687011719, 'y': -2.1595698974609374, 'z': -1.8914193115234375}","{'x': -1.3587786259541985, 'y': -0.17557251908396945, 'z': -1.0763358778625953}",82.19841705776369,2025-04-17 22:37:35.247361
"{'x': -9.217676391601563, 'y': -2.1787235107421874, 'z': -1.8602946899414061}","{'x': -1.1297709923664123, 'y': -0.25190839694656486, 'z': -1.1297709923664123}",82.1435228548358,2025-04-17 22:37:45.253717
"{'x': -9.18655177001953, 'y': -2.1883003173828124, 'z': -1.9823989746093749}","{'x': -1.297709923664122, 'y': -0.015267175572519083, 'z': -1.0}",82.24438035894346,2025-04-17 22:37:55.260171
"{'x': -9.236830004882812, 'y': -2.1835119140624997, 'z': -1.8914193115234375}","{'x': -1.1450381679389312, 'y': -0.10687022900763359, 'z': -1.1374045801526718}",82.2582580792406,2025-04-17 22:38:05.267101
"{'x': -9.2320416015625, 'y': -1.9967641845703124, 'z': -1.8602946899414061}","{'x': -1.213740458015267, 'y': -0.22900763358778625, 'z': -0.9694656488549618}",82.24055334397507,2025-04-17 22:38:15.273492
"{'x': -9.334992272949219, 'y': -2.224213342285156, 'z': -1.89620771484375}","{'x': -1.1984732824427482, 'y': -0.2900763358778626, 'z': -1.0}",82.1888443714682,2025-04-17 22:38:25.280300
"{'x': -9.210493786621093, 'y': -2.1787235107421874, 'z': -1.8770541015625}","{'x': -1.251908396946565, 'y': -0.31297709923664124, 'z': -1.1450381679389312}",82.14470266086909,2025-04-17 22:38:35.286635
"{'x': -9.2320416015625, 'y': -2.176329309082031, 'z': -1.8459294799804686}","{'x': -1.2900763358778626, 'y': -0.3511450381679389, 'z': -1.0076335877862594}",82.09867509384556,2025-04-17 22:38:45.293115
"{'x': -9.203311181640624, 'y': -2.142810485839844, 'z': -1.8818425048828125}","{'x': -1.1984732824427482, 'y': -0.1450381679389313, 'z': -0.9847328244274809}",82.11557723394934,2025-04-17 22:38:55.299525
"{'x': -9.212887988281249, 'y': -2.1595698974609374, 'z': -1.687912170410156}","{'x': -1.1908396946564885, 'y': -0.2595419847328244, 'z': -0.9236641221374046}",82.0893668551983,2025-04-17 22:39:05.308356
"{'x': -9.296685046386719, 'y': -2.233790148925781, 'z': -1.8339584716796873}","{'x': -1.2290076335877862, 'y': -0.4580152671755725, 'z': -1.0229007633587786}",81.97706827575507,2025-04-17 22:39:15.314784
"{'x': -9.210493786621093, 'y': -2.2026655273437497, 'z': -1.8507178833007811}","{'x': -1.282442748091603, 'y': -0.33587786259541985, 'z': -0.9923664122137404}",81.9383082552859,2025-04-17 22:39:25.321280
"{'x': -9.212887988281249, 'y': -2.212242333984375, 'z': -1.8842367065429686}","{'x': -1.3893129770992367, 'y': -0.1984732824427481, 'z': -1.0076335877862594}",81.99594017127534,2025-04-17 22:39:35.327647
"{'x': -9.184157568359375, 'y': -2.24097275390625, 'z': -1.8411410766601561}","{'x': -1.183206106870229, 'y': -0.2824427480916031, 'z': -1.0534351145038168}",81.94902788185351,2025-04-17 22:39:45.339810
"{'x': -9.196128576660156, 'y': -2.2266075439453124, 'z': -1.9895815795898437}","{'x': -1.3053435114503817, 'y': -0.29770992366412213, 'z': -1.0229007633587786}",81.92680017727828,2025-04-17 22:39:55.346368
"{'x': -9.184157568359375, 'y': -2.1906945190429687, 'z': -1.8770541015625}","{'x': -1.1755725190839694, 'y': -0.21374045801526717, 'z': -1.0076335877862594}",81.90808256830121,2025-04-17 22:40:05.352804
"{'x': -9.227253198242186, 'y': -2.147598889160156, 'z': -1.8459294799804686}","{'x': -1.1755725190839694, 'y': -0.3435114503816794, 'z': -1.083969465648855}",81.83313591211534,2025-04-17 22:40:15.359264
"{'x': -9.047688073730468, 'y': -2.1930887207031247, 'z': -1.956062756347656}","{'x': -1.2442748091603053, 'y': -0.0916030534351145, 'z': -0.8778625954198473}",81.88751517338791,2025-04-17 22:40:25.365733
"{'x': -9.188945971679686, 'y': -2.2098481323242187, 'z': -1.8171990600585937}","{'x': -1.1984732824427482, 'y': -0.13740458015267176, 'z': -1.0763358778625953}",81.91568899862142,2025-04-17 22:40:35.372294
"{'x': -9.169792358398437, 'y': -2.1715409057617188, 'z': -1.7597382202148437}","{'x': -1.3740458015267176, 'y': -0.1450381679389313, 'z': -1.16793893129771}",82.00058685642779,2025-04-17 22:40:45.380252
"{'x': -9.176974963378905, 'y': -2.1883003173828124, 'z': -1.8938135131835936}","{'x': -1.251908396946565, 'y': -0.4961832061068702, 'z': -1.0}",81.87522666927977,2025-04-17 22:40:55.391902
"{'x': -9.222464794921875, 'y': -2.205059729003906, 'z': -1.8746598999023436}","{'x': -1.1755725190839694, 'y': -0.29770992366412213, 'z': -1.213740458015267}",81.81982445645278,2025-04-17 22:41:05.399709
"{'x': -9.2320416015625, 'y': -2.1906945190429687, 'z': -1.927332336425781}","{'x': -1.2671755725190839, 'y': -0.4122137404580153, 'z': -0.9618320610687023}",81.74011680263706,2025-04-17 22:41:15.407696
"{'x': -9.241618408203124, 'y': -2.1691467041015624, 'z': -1.9919757812499999}","{'x': -1.16793893129771, 'y': -0.31297709923664124, 'z': -1.1526717557251909}",81.67077386666583,2025-04-17 22:41:25.418212
"{'x': -9.184157568359375, 'y': -2.2194249389648437, 'z': -1.7669208251953124}","{'x': -1.2900763358778626, 'y': -0.24427480916030533, 'z': -1.1068702290076335}",81.68743991622956,2025-04-17 22:41:35.424955
"{'x': -9.217676391601563, 'y': -2.1906945190429687, 'z': -1.7788918334960937}","{'x': -1.1984732824427482, 'y': -0.183206106870229, 'z': -0.9236641221374046}",81.7014221411403,2025-04-17 22:41:45.434091
"{'x': -9.05965908203125, 'y': -2.1212626708984375, 'z': -1.9680337646484374}","{'x': -1.2366412213740459, 'y': -0.3893129770992366, 'z': -1.0305343511450382}",81.6195552986914,2025-04-17 22:41:55.440612
"{'x': -9.052476477050782, 'y': -2.205059729003906, 'z': -1.8291700683593748}","{'x': -1.1755725190839694, 'y': -0.22900763358778625, 'z': -1.0229007633587786}",81.60115563825951,2025-04-17 22:42:05.450128
"{'x': -9.18655177001953, 'y': -2.1715409057617188, 'z': -1.848323681640625}","{'x': -1.0687022900763359, 'y': -0.19083969465648856, 'z': -1.0458015267175573}",81.56622517356207,2025-04-17 22:42:15.461713
"{'x': -9.176974963378905, 'y': -2.2002713256835937, 'z': -1.7884686401367187}","{'x': -1.16793893129771, 'y': -0.22900763358778625, 'z': -1.2290076335877862}",81.55061829646321,2025-04-17 22:42:25.470550
"{'x': -9.160215551757812, 'y': -2.176329309082031, 'z': -1.7381904052734374}","{'x': -1.16793893129771, 'y': -0.31297709923664124, 'z': -0.8015267175572519}",81.49998413911665,2025-04-17 22:42:35.481952
"{'x': -9.234435803222656, 'y': -2.1547814941406247, 'z': -1.8339584716796873}","{'x': -1.0534351145038168, 'y': -0.26717557251908397, 'z': -1.0458015267175573}",81.42894200352355,2025-04-17 22:42:45.493446
"{'x': -9.212887988281249, 'y': -2.1715409057617188, 'z': -1.9919757812499999}","{'x': -1.2213740458015268, 'y': -0.030534351145038167, 'z': -1.2290076335877862}",81.5118611732283,2025-04-17 22:42:55.501652
"{'x': -9.22485899658203, 'y': -2.166752502441406, 'z': -1.7597382202148437}","{'x': -1.3435114503816794, 'y': -0.05343511450381679, 'z': -0.9541984732824428}",81.63744537627949,2025-04-17 22:43:05.508264
"{'x': -9.167398156738281, 'y': -2.1906945190429687, 'z': -1.8818425048828125}","{'x': -1.1908396946564885, 'y': -0.21374045801526717, 'z': -1.1755725190839694}",81.62898207779668,2025-04-17 22:43:15.517584
"{'x': -9.210493786621093, 'y': -1.9943699829101562, 'z': -1.7693150268554687}","{'x': -1.3206106870229009, 'y': -0.061068702290076333, 'z': -0.8778625954198473}",81.74105467555488,2025-04-17 22:43:25.524184
"{'x': -9.253589416503905, 'y': -2.1619640991210938, 'z': -1.9009961181640624}","{'x': -1.3053435114503817, 'y': -0.183206106870229, 'z': -1.1603053435114503}",81.78185362158976,2025-04-17 22:43:35.533196
"{'x': -9.220070593261719, 'y': -1.9991583862304687, 'z': -1.8100164550781248}","{'x': -1.2671755725190839, 'y': -0.366412213740458, 'z': -0.9847328244274809}",81.73136683314206,2025-04-17 22:43:45.541336
"{'x': -9.215282189941405, 'y': -2.1452046874999997, 'z': -1.8698714965820311}","{'x': -1.1984732824427482, 'y': -0.32061068702290074, 'z': -1.0076335877862594}",81.67621489588372,2025-04-17 22:43:55.550197
"{'x': -9.176974963378905, 'y': -2.1547814941406247, 'z': -1.9009961181640624}","{'x': -1.381679389312977, 'y': -0.25190839694656486, 'z': -1.015267175572519}",81.710872504875,2025-04-17 22:44:05.557185
"{'x': -9.275137231445312, 'y': -2.133233679199219, 'z': -1.8555062866210936}","{'x': -1.2061068702290076, 'y': -0.3435114503816794, 'z': -1.0534351145038168}",81.64992251373566,2025-04-17 22:44:15.563722
"{'x': -9.066841687011719, 'y': -2.1930887207031247, 'z': -1.8028338500976562}","{'x': -1.1984732824427482, 'y': -0.09923664122137404, 'z': -1.015267175572519}",81.69957084441306,2025-04-17 22:44:25.580293
