temp,pres,hum,red,green,blue,clear,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
34.10972213745117,1034.37939453125,25.386533737182617,35,26,16,74,-26.876033782958984,-54.645633697509766,-1.000198245048523,-0.002715192036703229,-0.0009649035637266934,0.9779554605484009,0.002838216722011566,-0.0028257155790925026,-0.00021600723266601562,2024-11-20 01:03:39.343639
34.10972213745117,1034.38037109375,25.386533737182617,35,26,16,74,-26.634004592895508,-54.51435470581055,-0.7125581502914429,-0.0037025348283350468,-0.00024122589093167335,0.9799050092697144,-0.0026825517416000366,0.0029346030205488205,-0.00021522492170333862,2024-11-20 01:03:39.386692
34.00138854980469,1034.382080078125,25.03954315185547,35,26,16,74,-26.534912109375,-54.42194366455078,-0.7219774127006531,-0.0017278495943173766,0.00048558515845797956,0.9799050092697144,0.0014935433864593506,0.0020191832445561886,-0.0010755062103271484,2024-11-20 01:03:39.434314
34.00138854980469,1034.380126953125,25.03954315185547,35,26,16,74,-26.71466636657715,-54.4712028503418,-0.8518972396850586,-0.0037025348283350468,-0.002894710749387741,0.9784428477287292,-3.1694769859313965e-05,-0.0013541029766201973,-0.0010274052619934082,2024-11-20 01:03:39.477728
34.073612213134766,1034.383544921875,26.62664794921875,35,26,16,74,-26.82870101928711,-54.50780487060547,-1.0700297355651855,-0.0009873425588011742,0.0012139629106968641,0.9784428477287292,0.0025776922702789307,-0.0004009595140814781,-0.00040572136640548706,2024-11-20 01:03:39.528913
34.03750228881836,1034.37890625,26.255517959594727,35,26,16,74,-26.802082061767578,-54.46477127075195,-1.3640260696411133,-0.004936712794005871,-0.0038596142549067736,0.9781991243362427,0.00347176194190979,-0.001017007976770401,-0.000696428120136261,2024-11-20 01:03:39.580046
34.03750228881836,1034.37890625,26.255517959594727,35,26,16,74,-26.674396514892578,-54.30192947387695,-1.5142840147018433,-0.00024683563970029354,0.0007283777231350541,0.9789302349090576,-0.000514008104801178,0.0007998794317245483,0.00017903000116348267,2024-11-20 01:03:39.623120
34.00138854980469,1034.37890625,26.336986541748047,35,26,16,74,-26.73345184326172,-54.4222297668457,-1.334507703781128,-0.004443041514605284,-0.002171033062040806,0.9789302349090576,0.0023040026426315308,-0.0028433678671717644,0.00017537176609039307,2024-11-20 01:03:39.667217
34.00138854980469,1034.377685546875,26.336986541748047,35,26,16,74,-26.72643280029297,-54.38999557495117,-1.2155938148498535,-0.0017278495943173766,0.0007283777231350541,0.9791739583015442,0.00032278895378112793,0.0016868552193045616,-6.83516263961792e-05,2024-11-20 01:03:39.717258
34.019447326660156,1034.3759765625,25.56153678894043,35,26,16,74,-26.4851131439209,-54.2535514831543,-1.2562549114227295,-0.0024683563970029354,-0.0019298071274533868,0.9796612858772278,0.0030497685074806213,0.0004420643672347069,0.0011163875460624695,2024-11-20 01:03:39.761428
34.019447326660156,1034.374755859375,25.56153678894043,35,26,16,74,-26.475975036621094,-54.13277053833008,-1.458660364151001,-0.003208863316103816,-0.004100840073078871,0.9781991243362427,0.0015229061245918274,9.965989738702774e-05,0.0010413601994514465,2024-11-20 01:03:39.805375
34.00138854980469,1034.373291015625,27.531841278076172,35,26,16,74,-25.865415573120117,-53.818721771240234,-1.481728196144104,-0.002221520757302642,-0.0016885813092812896,0.9791739583015442,0.008724048733711243,-0.0026426250115036964,0.0013298168778419495,2024-11-20 01:03:39.849051
33.929168701171875,1034.375732421875,26.813720703125,35,26,16,74,-25.98663330078125,-54.18642807006836,-1.9638193845748901,-0.0029620276764035225,-0.002412258880212903,0.9772243499755859,-0.0003381967544555664,0.0006368346512317657,0.0013240277767181396,2024-11-20 01:03:39.896647
33.929168701171875,1034.372314453125,26.813720703125,35,26,16,74,-26.27610206604004,-54.07035446166992,-1.7396671772003174,-0.0017278495943173766,-0.0004824517818633467,0.9796612858772278,0.0035969316959381104,-0.002383013255894184,-0.0023050084710121155,2024-11-20 01:03:39.939763
33.91111373901367,1034.369140625,26.107669830322266,35,26,16,74,-26.40619659423828,-53.89958572387695,-1.631035327911377,-0.003949370235204697,-0.004100840073078871,0.9789302349090576,0.00607619434595108,-0.0036461493000388145,-0.0007895827293395996,2024-11-20 01:03:39.983876
33.91111373901367,1034.370849609375,26.107669830322266,35,26,16,74,-26.381793975830078,-53.640769958496094,-1.9458644390106201,-0.0017278495943173766,0.00024279257922898978,0.9808798432350159,0.0011999458074569702,0.00032866280525922775,7.551908493041992e-05,2024-11-20 01:03:40.026913
34.00138854980469,1034.37109375,26.05034065246582,35,26,16,74,-26.40178108215332,-53.72593307495117,-1.6921838521957397,-0.0034556991886347532,-0.002412258880212903,0.9794176816940308,0.0008999556303024292,-0.0015093609690666199,-0.0014247596263885498,2024-11-20 01:03:40.071016
34.00138854980469,1034.369384765625,26.05034065246582,35,26,16,74,-26.4521541595459,-53.959678649902344,-1.1941092014312744,-0.0012341781985014677,0.00048558515845797956,0.9786865711212158,0.002046443521976471,-0.00264060590416193,0.00015687942504882812,2024-11-20 01:03:40.114053
34.03750228881836,1034.36669921875,26.104652404785156,35,26,16,74,-26.50118637084961,-54.256629943847656,-0.8736748695373535,-0.003208863316103816,-0.002412258880212903,0.9779554605484009,0.0013437122106552124,-0.0004970859736204147,0.0014602318406105042,2024-11-20 01:03:40.165178
34.10972213745117,1034.3671875,25.606796264648438,35,26,16,74,-26.484163284301758,-54.47612380981445,-1.1058558225631714,-0.0014810138382017612,-0.00024122589093167335,0.9794176816940308,0.0010122060775756836,0.0004483060911297798,-0.0016004368662834167,2024-11-20 01:03:40.209266
34.10972213745117,1034.36083984375,25.606796264648438,35,26,16,74,-26.32976722717285,-54.426185607910156,-1.329883098602295,-0.0017278495943173766,-0.0019298071274533868,0.9791739583015442,-0.00026457756757736206,-0.00010445434600114822,0.001811973750591278,2024-11-20 01:03:40.259298
34.10972213745117,1034.357421875,25.362394332885742,35,26,16,74,-26.34206199645996,-54.19644546508789,-1.2897653579711914,-0.0019746851176023483,-0.0012061294401064515,0.9786865711212158,-0.0020528212189674377,0.0017021801322698593,-0.0008704513311386108,2024-11-20 01:03:40.303385
34.10972213745117,1034.359619140625,25.362394332885742,35,26,16,74,-26.300718307495117,-54.29627990722656,-1.1504625082015991,-0.002221520757302642,0.00024279257922898978,0.9784428477287292,-0.00031957030296325684,0.0007849223911762238,0.00036498159170150757,2024-11-20 01:03:40.346417
34.05555725097656,1034.36181640625,25.615848541259766,35,26,16,74,-26.212474822998047,-54.54345703125,-0.9766611456871033,-0.002715192036703229,-0.0009649035637266934,0.9781991243362427,0.00353945791721344,0.0013946881517767906,-0.0014439299702644348,2024-11-20 01:03:40.394361
34.073612213134766,1034.36083984375,27.015880584716797,35,26,16,74,-26.214279174804688,-54.55820846557617,-1.2444865703582764,-0.0009873425588011742,0.00048558515845797956,0.9779554605484009,0.001958034932613373,0.00020946655422449112,-0.0005467385053634644,2024-11-20 01:03:40.438602
34.073612213134766,1034.36279296875,27.015880584716797,35,26,16,74,-26.589040756225586,-54.94449234008789,-1.6567044258117676,-0.004196206107735634,-0.002894710749387741,0.9799050092697144,0.0029486864805221558,-0.0007276451215147972,0.00034089386463165283,2024-11-20 01:03:40.488684
33.94722366333008,1034.362548828125,25.71541976928711,35,26,16,74,-26.668228149414062,-54.59562301635742,-1.3102003335952759,-0.002715192036703229,-0.0016885813092812896,0.9791739583015442,0.007272057235240936,-0.002593543380498886,-0.0020683109760284424,2024-11-20 01:03:40.532825
33.94722366333008,1034.358154296875,25.71541976928711,35,26,16,74,-26.598024368286133,-54.541988372802734,-1.2515695095062256,-0.002715192036703229,-0.0016885813092812896,0.9794176816940308,-0.0033449456095695496,0.0016299746930599213,0.002533338963985443,2024-11-20 01:03:40.582920
34.073612213134766,1034.362060546875,26.19818878173828,35,26,16,74,-26.595046997070312,-54.68031311035156,-0.8190309405326843,-0.0012341781985014677,-0.06151260435581207,0.9813672304153442,-0.003920130431652069,0.002855110913515091,-0.0005122348666191101,2024-11-20 01:03:40.627071
34.073612213134766,1034.353271484375,26.19818878173828,35,26,16,74,-26.4632625579834,-54.53776550292969,-1.3161067962646484,-0.0029620276764035225,-0.0007236776873469353,0.9777117371559143,-0.0030059814453125,-0.0008193729445338249,0.0015901997685432434,2024-11-20 01:03:40.677336
34.00138854980469,1034.35205078125,24.973161697387695,35,26,16,74,-26.337045669555664,-54.43145751953125,-1.4698691368103027,-0.002715192036703229,0.00048558515845797956,0.9774680733680725,0.0014179125428199768,0.00039191078394651413,-0.0032083094120025635,2024-11-20 01:03:40.728563
34.073612213134766,1034.349853515625,25.94775390625,35,26,16,74,-26.373056411743164,-54.377647399902344,-0.8824570178985596,-0.002221520757302642,-0.06078892573714256,0.9777117371559143,-0.0017218366265296936,0.0004366571083664894,-0.00046196579933166504,2024-11-20 01:03:40.772744
34.073612213134766,1034.3515625,25.94775390625,35,26,16,74,-26.309757232666016,-54.29998779296875,-0.7660583853721619,-0.002715192036703229,-0.0014473553746938705,0.9767369627952576,0.0028531327843666077,-0.0007915748283267021,-0.00044386088848114014,2024-11-20 01:03:40.822807
33.983333587646484,1034.3486328125,26.611560821533203,35,26,16,74,-26.25598907470703,-54.433738708496094,-1.1879061460494995,-0.0029620276764035225,-0.0007236776873469353,0.9772243499755859,0.001265786588191986,0.00038376543670892715,-0.00010153651237487793,2024-11-20 01:03:40.866913
33.983333587646484,1034.3505859375,26.611560821533203,35,26,16,74,-26.296415328979492,-54.45978927612305,-0.8858422636985779,-0.002715192036703229,-0.002171033062040806,0.9791739583015442,0.0014933273196220398,-0.0020279856398701668,0.0014048218727111816,2024-11-20 01:03:40.917455
34.03750228881836,1034.347412109375,27.23312759399414,35,26,16,74,-26.51552963256836,-54.926414489746094,-1.1175535917282104,-0.0024683563970029354,-0.0012061294401064515,0.9794176816940308,-5.3025782108306885e-05,-0.001356787048280239,-0.00039142370223999023,2024-11-20 01:03:40.961032
34.00138854980469,1034.350341796875,26.216293334960938,35,26,16,74,-26.50078582763672,-55.02030944824219,-0.9113767147064209,-0.0029620276764035225,-0.0004824517818633467,0.9786865711212158,0.0012054666876792908,-0.000743422657251358,-0.0004123076796531677,2024-11-20 01:03:41.005123
34.00138854980469,1034.34765625,26.216293334960938,35,26,16,74,-26.551530838012695,-55.01220703125,-1.0565903186798096,-0.002221520757302642,-0.0014473553746938705,0.9779554605484009,0.0038383081555366516,-0.0016371514648199081,0.0008291825652122498,2024-11-20 01:03:41.048136
34.019447326660156,1034.34619140625,27.027950286865234,35,26,16,74,-26.768512725830078,-55.11737060546875,-1.0411038398742676,-0.0029620276764035225,-0.0019298071274533868,0.9803923964500427,0.0014209896326065063,-0.00013447925448417664,0.0017189159989356995,2024-11-20 01:03:41.099201
34.019447326660156,1034.34521484375,27.027950286865234,35,26,16,74,-26.878313064575195,-55.14669418334961,-1.7453975677490234,-0.0019746851176023483,-0.0014473553746938705,0.9791739583015442,0.0010959208011627197,-0.0016444502398371696,0.0010626167058944702,2024-11-20 01:03:41.142232
34.00138854980469,1034.349609375,26.343021392822266,35,26,16,74,-26.843225479125977,-54.90586853027344,-1.6609059572219849,-0.0012341781985014677,-0.00024122589093167335,0.9799050092697144,0.0019723474979400635,-0.0013474896550178528,-0.0007669627666473389,2024-11-20 01:03:41.186351
34.019447326660156,1034.34814453125,26.01413345336914,35,26,16,74,-26.611482620239258,-54.70830154418945,-0.983198881149292,-0.0019746851176023483,-0.0,0.9789302349090576,-0.0016048923134803772,0.0007567321881651878,-0.0013896822929382324,2024-11-20 01:03:41.233939
34.019447326660156,1034.352783203125,26.01413345336914,35,26,16,74,-26.44112777709961,-54.65941619873047,-0.8133633732795715,-0.003208863316103816,-0.0016885813092812896,0.9808798432350159,0.0016780421137809753,-0.00046692509204149246,-0.000414922833442688,2024-11-20 01:03:41.278266
34.00138854980469,1034.351318359375,26.243450164794922,35,26,16,74,-26.47067642211914,-54.75426483154297,-0.7758387327194214,-0.002221520757302642,-0.00024122589093167335,0.9796612858772278,-0.0034656599164009094,0.0010478813201189041,-0.001290448009967804,2024-11-20 01:03:41.322617
34.00138854980469,1034.351806640625,26.243450164794922,35,26,16,74,-26.419931411743164,-54.955440521240234,-0.6284247636795044,-0.0017278495943173766,-0.002171033062040806,0.9784428477287292,0.0020509064197540283,0.00011522043496370316,0.00048532336950302124,2024-11-20 01:03:41.365907
34.019447326660156,1034.352783203125,25.320152282714844,35,26,16,74,-26.2747802734375,-54.9913444519043,-0.5776768326759338,-0.0029620276764035225,-0.0014473553746938705,0.9781991243362427,-0.002187758684158325,-0.00018701516091823578,0.0013780593872070312,2024-11-20 01:03:41.413539
34.019447326660156,1034.35693359375,25.320152282714844,35,26,16,74,-26.294113159179688,-54.92646026611328,-0.3602012097835541,-0.0017278495943173766,0.00024279257922898978,0.9789302349090576,-0.002114035189151764,0.0001375284045934677,0.002010427415370941,2024-11-20 01:03:41.456752
33.96527862548828,1034.35205078125,24.644275665283203,35,26,16,74,-26.50279998779297,-54.736576080322266,-0.7670323252677917,-0.0024683563970029354,-0.0014473553746938705,0.9801487326622009,-0.0028802603483200073,-0.001095890998840332,0.0025412961840629578,2024-11-20 01:03:41.500963
33.94722366333008,1034.35205078125,26.35207176208496,35,26,16,74,-26.618200302124023,-54.55378341674805,-1.268678903579712,-0.0014810138382017612,-0.0004824517818633467,0.9789302349090576,-0.0013062059879302979,0.0007355939596891403,6.774812936782837e-05,2024-11-20 01:03:41.545135
33.94722366333008,1034.35107421875,26.35207176208496,35,26,16,74,-26.697187423706055,-54.56154251098633,-1.2454891204833984,-0.0024683563970029354,-0.0031359365675598383,0.9781991243362427,0.0030975937843322754,-0.0005019865930080414,-0.0007462501525878906,2024-11-20 01:03:41.588965
34.05555725097656,1034.35107421875,27.558996200561523,35,26,16,74,-26.675085067749023,-54.61738204956055,-1.2295687198638916,-0.002221520757302642,0.0009711703169159591,0.9786865711212158,-0.005629919469356537,0.0018601925112307072,-0.0004389062523841858,2024-11-20 01:03:41.636683
34.05555725097656,1034.34765625,27.558996200561523,35,26,16,74,-26.58124351501465,-54.61798095703125,-1.3275007009506226,-0.0019746851176023483,0.00024279257922898978,0.9791739583015442,-0.0007558688521385193,0.0009218249469995499,0.0007440149784088135,2024-11-20 01:03:41.679764
33.96527862548828,1034.345458984375,24.855485916137695,35,26,16,74,-26.60566520690918,-54.6539421081543,-1.3176840543746948,-0.002221520757302642,-0.0009649035637266934,0.9781991243362427,-0.0048325881361961365,0.0036238161846995354,0.0024889111518859863,2024-11-20 01:03:41.723928
33.96527862548828,1034.344482421875,24.855485916137695,35,26,16,74,-26.55840301513672,-54.86408615112305,-1.4066593647003174,-0.047886114567518234,-0.05258724465966225,1.0374175310134888,0.12772518396377563,-0.0867842435836792,0.006154105067253113,2024-11-20 01:03:41.774015
33.96527862548828,1034.340087890625,25.851198196411133,35,26,16,74,-26.734580993652344,-54.982181549072266,-1.70658278465271,-0.029373442754149437,0.052200403064489365,0.9331152439117432,0.00891188532114029,-0.009204353205859661,-0.0014817118644714355,2024-11-20 01:03:41.818153
33.8569450378418,1034.340576171875,26.071462631225586,35,26,16,74,-26.911930084228516,-54.96831130981445,-1.870058536529541,0.0021820133551955223,-0.0012061294401064515,0.9996444582939148,-0.016501791775226593,0.008749435655772686,-0.0008922889828681946,2024-11-20 01:03:41.862253
33.8569450378418,1034.337890625,26.071462631225586,35,26,16,74,-26.816545486450195,-54.511077880859375,-1.6535840034484863,-0.0024683563970029354,-0.015920909121632576,0.9867285490036011,0.03018840402364731,-0.019394049420952797,0.0015695691108703613,2024-11-20 01:03:41.905275
33.929168701171875,1034.343994140625,25.914562225341797,35,26,16,74,-26.44365692138672,-54.36363983154297,-1.7174254655838013,-0.008886083029210567,-0.0009649035637266934,0.9557790756225586,0.025833114981651306,-0.021205991506576538,0.0011912807822227478,2024-11-20 01:03:41.956488
33.929168701171875,1034.34716796875,25.914562225341797,35,26,16,74,-26.39264488220215,-54.10798263549805,-1.5506103038787842,-0.02098102867603302,-0.011578842997550964,0.974299967288971,-0.0109926238656044,0.0011754008010029793,0.0006420686841011047,2024-11-20 01:03:42.002982
33.94722366333008,1034.3466796875,26.29474449157715,35,26,16,74,-26.82234764099121,-54.19148635864258,-1.1407489776611328,0.01575898379087448,0.010440080426633358,0.9923335909843445,-0.011565074324607849,0.008539955131709576,-0.0021267682313919067,2024-11-20 01:03:42.051412
33.94722366333008,1034.3486328125,26.29474449157715,35,26,16,74,-26.735454559326172,-54.443572998046875,-1.3747540712356567,-0.014810139313340187,-0.012543746270239353,0.9799050092697144,0.006147898733615875,-0.002497628331184387,0.0027679726481437683,2024-11-20 01:03:42.100595
33.875,1034.34814453125,26.424488067626953,35,26,16,74,-26.464580535888672,-54.72719955444336,-1.4917731285095215,0.0016971214208751917,0.004127473570406437,0.9721066951751709,-0.007432729005813599,0.0011337259784340858,-0.004195801913738251,2024-11-20 01:03:42.147568
33.929168701171875,1034.34912109375,26.09560203552246,35,26,16,74,-26.44994354248047,-54.45975875854492,-1.0176644325256348,-0.010120261460542679,-0.010131487622857094,0.9747873544692993,0.007250376045703888,-0.006170040927827358,0.0009171217679977417,2024-11-20 01:03:42.198735
33.929168701171875,1034.351806640625,26.09560203552246,35,26,16,74,-26.653236389160156,-54.7062873840332,-0.29483190178871155,-0.0029620276764035225,-0.005065743811428547,0.9818546175956726,-0.004593886435031891,0.001987977884709835,-0.0011002421379089355,2024-11-20 01:03:42.245341
33.94722366333008,1034.34765625,25.802921295166016,35,26,16,74,-26.471332550048828,-54.69658279418945,-0.7486073970794678,0.0014546754537150264,0.0007283777231350541,0.9859974384307861,0.011148341000080109,-0.002970145083963871,-0.001730993390083313,2024-11-20 01:03:42.290102
33.91111373901367,1034.345703125,25.247737884521484,35,26,16,74,-26.267009735107422,-54.60329055786133,-0.5459250807762146,-0.010860768146812916,-0.011096390895545483,0.9781991243362427,-0.0002866014838218689,-0.0018515698611736298,0.0007313936948776245,2024-11-20 01:03:42.344219
33.91111373901367,1034.343505859375,25.247737884521484,35,26,16,74,-26.379728317260742,-54.43594741821289,-1.3424142599105835,-0.0,-0.0038596142549067736,0.9786865711212158,-0.0026895031332969666,0.003525163047015667,-0.001942373812198639,2024-11-20 01:03:42.404617
33.91111373901367,1034.337890625,26.05939292907715,35,26,16,74,-26.173952102661133,-54.584651947021484,-0.9708106517791748,0.0007273377268575132,0.0036418887320905924,0.9803923964500427,0.005285784602165222,-0.0015543391928076744,-0.0018904805183410645,2024-11-20 01:03:42.461424
33.8569450378418,1034.33642578125,26.05335807800293,35,26,16,74,-25.85965919494629,-54.560585021972656,-1.2852964401245117,-0.010860768146812916,-0.00989026203751564,0.981610894203186,0.007400438189506531,-0.003408856689929962,0.0035437792539596558,2024-11-20 01:03:42.511766
33.8569450378418,1034.335693359375,26.05335807800293,35,26,16,74,-25.721235275268555,-54.34723663330078,-1.3990904092788696,0.0014546754537150264,0.0024279258213937283,0.9801487326622009,-0.0005644634366035461,0.0023161182180047035,0.0016710162162780762,2024-11-20 01:03:42.555756
33.875,1034.33349609375,26.083532333374023,35,26,16,74,-25.850345611572266,-54.37095260620117,-1.1903513669967651,-0.004936712794005871,-0.0045832921750843525,0.9799050092697144,-0.0008368939161300659,-0.0026171160861849785,0.0012992769479751587,2024-11-20 01:03:42.600121
33.875,1034.3349609375,26.083532333374023,35,26,16,74,-25.993436813354492,-54.47103500366211,-1.1503915786743164,-0.0012341781985014677,-0.002412258880212903,0.9820983409881592,-0.0014045462012290955,0.00162888178601861,-0.00024047493934631348,2024-11-20 01:03:42.650614
33.875,1034.33447265625,26.098617553710938,35,26,16,74,-26.060422897338867,-54.53715133666992,-0.7996801733970642,-0.0004936712794005871,0.0009711703169159591,0.9820983409881592,-0.002926670014858246,0.0028647263534367085,-0.001799941062927246,2024-11-20 01:03:42.702938
33.983333587646484,1034.3369140625,26.05637550354004,35,26,16,74,-26.133878707885742,-54.56655502319336,-0.6356518864631653,-0.006417726632207632,-0.006030647549778223,0.9803923964500427,0.0007522106170654297,-0.0008210893720388412,7.604062557220459e-05,2024-11-20 01:03:42.754066
33.983333587646484,1034.3369140625,26.05637550354004,35,26,16,74,-26.324216842651367,-54.19942092895508,-0.667558491230011,-0.0009873425588011742,0.00048558515845797956,0.9813672304153442,0.0022341981530189514,-0.0008395761251449585,-0.000547364354133606,2024-11-20 01:03:42.798499
33.983333587646484,1034.338134765625,26.96760368347168,35,26,16,74,-26.43523406982422,-54.20793151855469,-1.0076959133148193,-0.0037025348283350468,-0.0045832921750843525,0.9786865711212158,0.003961525857448578,-0.0005112923681735992,-0.0014350637793540955,2024-11-20 01:03:42.840880
33.983333587646484,1034.3349609375,26.96760368347168,35,26,16,74,-26.37879180908203,-54.123497009277344,-1.5592224597930908,-0.0014810138382017612,-0.0012061294401064515,0.9806361198425293,0.0007628053426742554,0.0004244539886713028,-0.0004530176520347595,2024-11-20 01:03:42.883597
34.019447326660156,1034.33837890625,26.883119583129883,35,26,16,74,-26.153587341308594,-53.729087829589844,-0.723493754863739,-0.004196206107735634,-0.002894710749387741,0.9784428477287292,0.0028116926550865173,-0.0010478701442480087,0.001085922122001648,2024-11-20 01:03:42.930998
33.8930549621582,1034.335205078125,25.781801223754883,35,26,16,74,-25.97474479675293,-54.18600845336914,-0.9661295413970947,-0.0024683563970029354,-0.002171033062040806,0.9794176816940308,-0.0008211955428123474,-0.0013413866981863976,-0.0013053789734840393,2024-11-20 01:03:42.982985
33.8930549621582,1034.33984375,25.781801223754883,35,26,16,74,-26.134809494018555,-54.621055603027344,-1.572991132736206,-0.0012341781985014677,-0.0,0.9789302349090576,0.00011023133993148804,-0.0004040142521262169,-0.0006646141409873962,2024-11-20 01:03:43.026827
33.875,1034.343017578125,25.56757164001465,35,26,16,74,-25.956504821777344,-54.68006896972656,-2.6852030754089355,-0.002715192036703229,-0.0031359365675598383,0.9801487326622009,0.003092445433139801,-0.0009547248482704163,-0.00015639513731002808,2024-11-20 01:03:43.072023
33.875,1034.3408203125,25.56757164001465,35,26,16,74,-26.193296432495117,-54.53739547729492,-1.8690625429153442,-0.0012341781985014677,-0.0,0.9801487326622009,-0.0005631223320960999,-0.0009386790916323662,0.001948326826095581,2024-11-20 01:03:43.122379
33.875,1034.34521484375,24.61410140991211,35,26,16,74,-26.275732040405273,-54.524295806884766,-1.7801752090454102,-0.0024683563970029354,-0.002171033062040806,0.9806361198425293,-0.0017771124839782715,0.0003144433721899986,0.00046522170305252075,2024-11-20 01:03:43.173667
33.91111373901367,1034.34521484375,25.79688835144043,35,26,16,74,-26.479759216308594,-54.4156608581543,-2.004232883453369,-0.0029620276764035225,-0.0012061294401064515,0.9784428477287292,0.0012750476598739624,-6.1532482504844666e-06,-0.0010542944073677063,2024-11-20 01:03:43.224881
33.91111373901367,1034.341064453125,25.79688835144043,35,26,16,74,-26.46456527709961,-54.515350341796875,-1.738846778869629,-0.0012341781985014677,-0.0007236776873469353,0.9781991243362427,-0.001160450279712677,0.002085982821881771,0.0019360333681106567,2024-11-20 01:03:43.267949
33.80278015136719,1034.340576171875,25.89947509765625,35,26,16,74,-26.644495010375977,-54.69051742553711,-1.693280816078186,-0.0019746851176023483,-0.0036183884367346764,0.9786865711212158,0.0018200874328613281,-0.0002946704626083374,0.0018804296851158142,2024-11-20 01:03:43.319111
