time,temp,pres,hum,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,angle
22:36:12.856246,33.35139083862305,999.176025390625,24.90979766845703,0.001939567388035357,-0.006995550822466612,0.9847790002822876,0.0004943907260894775,0.0001453738659620285,0.0018388070166110992,0.41390361880672993
22:36:23.004583,33.54999923706055,999.12353515625,25.851198196411133,-0.6210384964942932,0.7558132410049438,-0.15353520214557648,0.02120673656463623,-0.003160362131893635,0.009315386414527893,61.8587182396154
22:36:33.035208,33.24305725097656,999.177978515625,27.251230239868164,0.4058544635772705,-0.084670290350914,0.9070396423339844,0.026856303215026855,0.023319091647863388,-0.019669905304908752,24.012101541304418
22:36:43.062064,33.24305725097656,999.155517578125,26.563283920288086,-0.5615510940551758,0.8118983507156372,-0.12509383261203766,-0.0006326362490653992,-0.0066133057698607445,-0.0016493834555149078,63.284428480246135
22:36:53.088951,33.18888854980469,999.155029296875,27.444337844848633,-0.5282282829284668,0.8186965584754944,-0.19716137647628784,-0.0018231943249702454,0.00370801892131567,-0.003423459827899933,62.78530417965608
22:37:03.115729,33.170833587646484,999.134033203125,25.98697853088379,0.007030931767076254,0.05827021971344948,0.9842915534973145,-0.0017925500869750977,-0.0002581914886832237,-0.00036292895674705505,3.344155395900126
22:37:13.142486,33.0625,999.11328125,25.44989776611328,-0.21425333619117737,0.960487425327301,-0.15570446848869324,-0.008068710565567017,0.0009473450481891632,0.012856338173151016,74.09816095750283
22:37:23.169232,32.8819465637207,999.144775390625,25.452913284301758,-0.968829870223999,0.013596383854746819,-0.23693110048770905,-0.0013265237212181091,-0.0002697734162211418,0.001829490065574646,74.71526197271811
22:37:33.196046,32.93611145019531,999.125,25.121009826660156,-0.8431905508041382,0.010925665497779846,-0.5346013903617859,0.0016987621784210205,0.007542542181909084,0.003300238400697708,56.470041537457156
22:37:43.255458,32.97222137451172,999.1533203125,24.638240814208984,-0.7022474408149719,0.09760261327028275,0.6687041521072388,0.0019705072045326233,-0.005497092381119728,0.004445970058441162,45.52764542439967
22:37:53.287250,32.77361297607422,999.157958984375,24.5688419342041,-0.29965847730636597,-0.9045971035957336,0.189108744263649,0.037372708320617676,-0.0002996167168021202,-0.011544615030288696,69.5034487018813
22:38:03.314257,32.8819465637207,999.170654296875,24.35159683227539,-0.29842430353164673,-0.5113989114761353,0.7710568308830261,0.004912868142127991,0.003909608814865351,-0.003542806953191757,35.697857475600244
22:38:13.340977,32.84583282470703,999.13037109375,24.408924102783203,-0.44973453879356384,0.5528386831283569,0.6733344197273254,0.002127610146999359,0.00984988734126091,0.004024218767881393,42.98166894136732
22:38:23.368636,32.91805648803711,999.1552734375,24.294267654418945,-0.00024683563970029354,0.04783013463020325,0.982342004776001,-0.002712942659854889,-0.0023276284337043762,0.002154786139726639,2.731778951970899
22:38:33.409744,33.026390075683594,999.154052734375,24.333492279052734,0.00048489184700883925,0.0497724786400795,0.9850226640701294,0.001311659812927246,-0.0032115085050463676,-0.0009099319577217102,2.8349502589198172
22:38:43.436566,33.00833511352539,999.14111328125,24.282197952270508,0.0009697836940176785,0.04952968657016754,0.9867285490036011,0.00010207295417785645,-0.00014184974133968353,0.0011922046542167664,2.816666163488259
22:38:53.463238,32.97222137451172,999.142822265625,24.372716903686523,0.001939567388035357,0.048558514565229416,0.984535276889801,0.001330152153968811,-0.0016537588089704514,-3.358721733093262e-05,2.7693547457782253
